worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,income_month_7,income_month_8,income_month_9,income_month_10,income_month_11,income_month_12,jobs_month_1,jobs_month_2,jobs_month_3,jobs_month_4,jobs_month_5,jobs_month_6,jobs_month_7,jobs_month_8,jobs_month_9,jobs_month_10,jobs_month_11,jobs_month_12
W00157,Delivery,23,4.76,0.942,0.089,1600,42285,49612,42793,42719,56652,54843,45131,42966,44923,50177,49280,45038,63,68,71,68,73,58,64,65,71,70,73,61
W00158,Home Services,19,4.62,0.785,0.166,1864,28783,20866,23007,27178,25258,21754,23290,24197,31724,28072,30040,25883,94,89,78,84,94,106,80,99,100,100,79,81
W00159,Home Services,23,4.51,0.856,0.066,1448,19716,15397,15888,16768,19894,7982,10748,12951,18339,16471,11180,14379,36,58,73,66,77,64,78,75,74,68,62,45
W00160,Home Services,12,4.58,0.958,0.071,1014,16299,14113,18846,16806,20760,17865,18883,19818,14165,17823,16858,17251,97,85,93,83,80,85,84,80,81,81,84,76
W00161,Delivery,20,4.73,0.946,0.124,718,17165,17082,15897,11739,15538,14456,15778,13131,16244,16743,17602,16856,31,35,41,38,38,30,25,29,41,28,33,27
W00162,Freelance,12,5.0,0.748,0.167,1176,22571,20004,18674,13597,31442,7745,18880,20762,24451,31723,27991,22904,101,77,98,108,74,102,88,80,93,98,87,72
W00163,Delivery,20,4.7,0.778,0.046,1045,5677,8490,33429,17456,9801,26325,13740,27900,22170,20966,21875,16434,43,60,42,48,49,48,57,46,44,40,45,38
W00164,Delivery,15,4.75,0.944,0.053,1265,23107,23046,23608,24498,25248,24167,22911,21293,19900,20102,21242,23078,64,72,114,97,109,95,72,90,81,86,86,82
W00165,Ride-Hailing,22,4.6,0.927,0.112,925,15238,17893,20474,20448,20301,18687,20788,26234,15776,13070,14598,17455,33,39,43,38,50,35,29,33,42,34,36,39
W00166,Delivery,17,5.0,0.92,0.099,1201,18605,16951,20907,19945,21457,22724,21304,24382,22061,22720,20565,16084,67,71,81,78,61,71,69,70,73,78,61,80
W00167,Home Services,15,4.18,0.742,0.218,483,13961,29049,40060,37829,45799,26347,38135,32154,38830,16284,29297,16094,35,38,36,40,35,30,24,35,33,31,29,32
W00168,Home Services,12,4.12,0.961,0.194,373,29604,22158,20636,27012,33823,19861,22668,28792,26116,10992,22817,21969,33,41,36,31,33,38,33,38,33,34,37,45
W00169,Delivery,12,4.59,0.558,0.35,1099,16797,14741,19757,16145,19234,16715,13913,15158,12421,10774,19418,15751,84,89,107,84,106,86,79,103,96,99,102,105
W00170,Freelance,12,4.72,0.919,0.35,488,24375,34745,9235,20549,16043,20992,19464,32535,33725,29474,30322,32351,39,34,39,43,43,36,38,47,34,33,40,42
W00171,Delivery,12,3.91,0.813,0.035,649,16281,13488,13025,10999,12598,10504,8278,19784,13358,20107,9113,13062,61,61,61,44,49,57,55,75,52,49,53,58
W00172,Ride-Hailing,30,4.55,0.645,0.089,1006,26524,39392,30329,24411,36437,23402,21775,13570,33743,21276,22692,19777,32,43,36,37,43,39,31,35,29,30,28,38
W00173,Delivery,12,4.5,0.779,0.202,585,28620,20597,19315,19379,20036,15336,19608,22111,14902,24371,21660,22299,49,49,43,52,56,66,72,58,59,52,61,57
W00174,Freelance,13,4.74,0.827,0.15,1248,17022,18414,16844,19782,16341,16715,15180,21141,20838,21403,21756,22648,103,97,97,96,91,103,83,81,73,70,85,76
W00175,Delivery,13,4.66,0.725,0.073,755,7357,11800,15207,8261,6374,10307,11536,19580,10321,7305,13603,12474,60,74,63,52,58,66,51,79,54,66,64,69
W00176,Delivery,16,4.1,0.948,0.301,741,19738,17712,19746,26476,26215,22372,25392,26813,14985,25471,19909,10899,59,39,46,50,37,46,44,45,47,41,50,52
W00177,Ride-Hailing,27,4.28,0.982,0.243,1237,35348,35559,19561,24062,25185,14779,9201,29415,26041,20744,44894,36718,45,45,40,48,47,48,49,58,45,60,57,53
W00178,Freelance,17,4.35,0.843,0.031,913,9761,21287,5775,10338,13518,16012,19579,15161,26801,28657,17313,13215,61,50,45,55,53,52,45,40,39,46,52,58
W00179,Freelance,34,4.73,0.702,0.132,1780,29795,27075,54952,23698,36647,19423,16561,31199,53924,25850,48227,41344,50,55,45,50,66,67,63,62,67,63,65,55
W00180,Home Services,12,4.64,0.771,0.124,681,12711,16991,14760,16675,11527,11790,10344,12184,20213,12814,10722,17427,52,63,67,52,67,55,70,68,67,65,78,62
W00181,Freelance,32,4.39,0.61,0.072,2241,27690,9105,20464,14605,32031,11690,16586,19097,29315,6102,15009,24789,75,71,59,68,71,72,54,86,73,64,70,58
W00182,Freelance,45,4.59,0.874,0.137,2170,34870,18542,21914,5199,22045,23777,13429,19143,26398,22595,16712,10212,51,47,41,39,49,47,46,46,41,51,47,51
W00183,Ride-Hailing,20,4.29,0.63,0.156,1136,29403,30828,24838,31293,29919,21345,27690,28815,23186,34094,31361,27519,53,78,68,63,67,64,70,70,63,67,76,65
W00184,Delivery,12,5.0,0.718,0.149,272,24808,40723,32193,37645,44175,26024,40270,33185,46932,35617,37250,42311,23,21,23,30,30,28,26,22,21,26,26,23
W00185,Home Services,28,4.69,0.774,0.35,1771,33592,41123,30588,24782,32646,30907,33342,26702,30678,32193,43321,38730,57,53,54,58,53,54,60,57,65,57,76,47
W00186,Home Services,20,4.75,0.71,0.277,833,34724,29123,36266,25598,30541,27353,29294,30057,32231,25944,36294,38908,48,34,38,38,37,37,40,43,45,40,38,47
W00187,Delivery,25,4.89,0.607,0.147,1315,19870,32059,36412,28371,48508,52130,26330,29954,27846,31934,29401,31333,53,52,52,63,68,62,59,59,46,56,48,58
W00188,Delivery,34,4.8,0.883,0.35,2558,13296,13582,11583,13890,13965,10707,12873,11681,11691,11755,12619,13449,45,62,53,63,69,70,60,78,71,55,60,46
W00189,Home Services,16,4.56,0.764,0.095,1237,11329,9234,9445,12003,11770,13312,12327,13095,10833,10698,10371,9980,64,70,73,71,88,85,83,70,63,97,83,74
W00190,Delivery,14,4.5,0.84,0.307,646,23965,17382,21994,11152,20463,18598,11954,15056,11275,18464,24550,16457,52,48,45,46,67,59,55,48,47,46,40,39
W00191,Freelance,60,4.87,0.96,0.167,3429,27997,24847,26589,29985,24235,25786,30365,30077,23653,25539,27116,22433,51,58,62,61,62,61,59,75,66,65,54,63
W00192,Delivery,28,4.56,0.805,0.05,1784,38334,27077,35181,26296,28094,31287,24415,23015,26452,26955,27248,25059,66,72,58,52,62,61,57,57,64,67,62,71
W00193,Delivery,38,4.36,0.858,0.326,753,22560,20991,24621,29739,25750,21703,22150,21982,20512,17066,24037,20948,22,18,20,25,28,26,27,27,24,28,21,22
W00194,Home Services,33,5.0,0.892,0.167,1811,17194,19525,19480,28497,21526,15850,18192,28484,22839,25877,27386,14884,63,47,54,69,56,62,56,82,59,67,55,63
W00195,Delivery,38,4.32,0.763,0.304,3355,26796,23708,22200,21783,25526,21089,23660,28335,25451,27815,30400,27735,63,71,90,82,82,91,103,91,115,109,85,58
W00196,Delivery,25,4.12,0.847,0.152,1578,23139,21091,22032,22472,18436,14414,13364,18788,19272,20159,17292,19462,75,62,61,70,69,67,65,68,71,63,71,75
W00197,Ride-Hailing,35,4.8,0.937,0.309,1552,27005,25092,44735,36991,18699,33157,28397,40594,20733,28008,42624,31818,40,37,41,53,46,50,51,45,53,50,44,36
W00198,Freelance,13,4.37,0.885,0.243,675,26278,27320,22406,35337,29128,29583,35930,26744,31778,27309,26893,28480,54,47,47,49,55,42,42,43,46,53,42,51
W00199,Delivery,12,4.66,0.955,0.117,494,37234,32040,40691,37937,36310,43278,42476,38790,35343,42640,40573,40942,48,42,45,34,47,45,53,58,41,49,55,44
W00200,Delivery,12,5.0,0.766,0.054,681,60347,56035,42889,43980,51401,42459,34731,31653,52496,46618,27640,39706,57,63,75,64,80,72,67,64,74,49,68,48
W00201,Home Services,19,4.21,0.879,0.067,1065,19385,17924,28307,17194,32907,18522,26956,22514,26120,36530,22159,16418,52,72,60,52,56,62,46,55,63,62,50,59
W00202,Freelance,17,4.54,0.771,0.263,401,41366,28023,37757,34788,29192,36423,25610,35942,32160,28226,24487,31340,32,29,37,32,23,31,28,31,26,30,28,31
W00203,Ride-Hailing,21,4.92,0.975,0.35,1555,13186,15123,29484,26008,21776,21346,20926,20268,27166,23673,15887,17119,79,63,62,57,72,59,51,61,65,63,79,88
W00204,Delivery,13,4.72,0.791,0.12,809,30651,24629,40912,23982,16739,15786,34343,25225,21931,20138,23892,22872,62,61,56,68,69,76,78,63,73,67,69,67
W00205,Delivery,12,4.51,0.778,0.056,630,30114,35235,35271,21988,46767,37189,31920,29139,29840,10797,22650,36287,53,60,52,54,46,47,72,59,63,71,49,55
W00206,Delivery,16,5.0,0.911,0.222,929,28766,34610,54639,43621,41442,35001,27797,51963,37396,49510,25789,32590,54,56,62,52,65,59,57,53,64,54,59,62
W00207,Delivery,12,4.53,0.843,0.122,506,21955,40497,29235,31346,34647,35391,27600,34769,37320,13780,22912,23348,38,41,32,45,46,34,34,48,42,29,32,44
W00208,Home Services,20,4.65,0.868,0.298,1570,34052,26549,27282,27481,9637,30553,22099,23788,35731,20375,36542,12120,66,76,68,83,74,62,91,89,79,85,74,87
W00209,Delivery,26,4.96,0.768,0.35,606,23476,27430,18792,27750,24510,28103,14243,18757,19905,20612,17923,20436,35,27,22,28,29,28,29,25,28,32,28,35
W00210,Ride-Hailing,16,4.8,0.559,0.325,803,29327,42803,36606,28765,27573,31260,43599,39313,39604,32395,43852,36258,66,64,55,69,57,55,44,53,54,43,60,47
W00211,Home Services,12,4.88,0.674,0.158,698,19777,18142,22112,23579,21909,24001,22778,16016,18059,19572,19767,21303,40,56,52,63,63,56,64,69,55,53,69,60
W00212,Ride-Hailing,21,4.33,0.731,0.045,910,34888,25219,24839,26754,24395,29594,12286,12911,16456,25507,20027,20219,47,43,48,48,45,48,54,49,44,49,55,55
W00213,Delivery,60,4.86,0.865,0.093,3233,12402,16562,20428,22519,18570,24125,20030,19641,19592,15465,20376,25321,44,59,55,56,49,68,52,65,65,59,60,63
W00214,Home Services,28,4.59,0.697,0.168,1040,26241,23898,27436,21112,40177,23782,21966,24230,34388,26923,26025,18600,32,30,28,36,41,37,41,41,38,36,34,32
W00215,Home Services,29,4.36,0.911,0.107,1214,23585,17800,18733,19124,16982,18373,15854,15072,15755,17676,18685,18230,44,50,51,44,51,51,49,45,48,34,40,32
W00216,Home Services,15,4.61,0.891,0.15,579,22444,29942,28434,25159,26470,34972,30788,29257,26150,30258,24005,22705,46,42,40,42,33,29,33,33,35,40,33,46
W00217,Delivery,12,4.6,0.581,0.269,584,17512,18779,15641,16896,15934,17101,17717,17901,16614,20514,17872,17092,53,42,47,61,53,54,59,53,45,58,46,49
W00218,Delivery,38,5.0,0.739,0.237,3454,18826,16495,9739,11846,24092,28941,44964,22815,21824,18966,20159,11477,81,74,69,101,91,101,82,81,82,82,70,74
W00219,Freelance,12,4.65,0.56,0.052,834,36584,31805,15207,21639,16499,15979,10937,16216,38853,21558,10891,20509,66,66,67,64,57,67,73,70,57,58,78,55
W00220,Delivery,12,4.35,0.84,0.174,384,21291,19275,6778,19667,21127,25112,26285,23149,22801,20477,19789,20138,34,33,29,36,33,27,39,28,36,32,33,32
W00221,Delivery,51,4.3,0.935,0.349,2880,22191,20798,17583,18340,22431,26413,24646,22176,21237,15177,16101,14323,61,44,43,53,44,43,53,47,47,49,43,46
W00222,Ride-Hailing,19,4.54,0.708,0.111,1056,20838,21893,23040,19679,22866,21010,16833,17495,22983,17952,21481,20572,49,49,57,52,42,45,45,52,58,57,53,57
W00223,Home Services,12,4.21,0.778,0.034,529,22754,25054,25515,23150,25478,21019,20434,20578,20399,22491,19656,19980,38,51,50,42,46,41,50,47,40,43,40,50
W00224,Freelance,26,4.37,0.84,0.028,1271,19356,15985,18258,22185,13707,14100,21013,17916,24210,11299,20046,19354,52,53,47,52,48,43,42,51,47,48,47,65
W00225,Delivery,16,4.49,0.87,0.102,1275,15003,16291,18999,17645,14737,16732,13295,18941,21427,17414,21399,17567,83,77,79,65,81,72,79,82,83,80,67,73
W00226,Freelance,12,4.44,0.857,0.264,310,26749,27530,22310,20694,37037,27797,22864,30781,31336,24843,28462,24698,19,20,24,21,27,27,20,28,29,24,26,26
W00227,Delivery,24,4.73,0.847,0.054,1535,16623,25785,21172,25841,26232,21724,21663,20332,18775,23122,29413,22283,49,60,68,76,78,57,58,76,47,68,52,48
W00228,Ride-Hailing,21,4.37,0.699,0.08,482,12145,15840,26328,27601,17785,14710,23123,24271,26671,29422,18877,25698,23,26,25,26,25,27,26,22,23,21,19,22
W00229,Ride-Hailing,21,3.93,0.727,0.08,1446,21360,28172,21111,22865,36021,27175,18055,35146,26695,35275,50469,24054,65,59,59,56,67,62,69,50,62,53,71,67
W00230,Delivery,28,4.13,0.737,0.048,1241,25082,32015,30304,25199,26733,23470,21329,22690,22049,21205,17855,23477,37,42,39,39,36,39,45,40,48,28,38,41
W00231,Delivery,12,4.55,0.832,0.242,724,32555,38526,30533,30564,25315,21455,23414,27635,18926,25399,30542,24127,58,75,61,51,52,59,55,75,77,78,70,67
W00232,Ride-Hailing,25,4.4,0.86,0.155,2250,24670,21832,22373,26789,26916,28389,25431,25296,19026,21126,15579,31113,89,102,102,100,86,90,93,77,87,69,84,91
W00233,Freelance,22,4.24,0.976,0.171,1174,28370,19322,24424,25931,23861,25335,12106,23203,18792,16920,30242,22232,60,47,57,52,50,58,45,55,56,49,47,49
W00234,Ride-Hailing,37,5.0,0.98,0.11,2493,20654,15906,21580,24413,27531,17350,26800,15317,14127,20047,18942,9464,91,72,90,94,93,85,83,61,90,115,83,90
W00235,Freelance,12,4.76,0.856,0.251,919,19474,25274,23761,24025,20461,19714,22365,19561,18780,21436,23528,22791,87,53,68,67,60,61,78,65,59,61,46,66
W00236,Home Services,41,4.54,0.84,0.045,2394,28335,20570,18912,22774,12910,24707,37805,25796,32944,30706,30781,23608,68,61,72,62,86,73,61,78,73,75,57,69
W00237,Ride-Hailing,33,4.61,0.722,0.266,1277,24256,22873,22764,24437,22832,22389,18382,15529,17663,18604,19126,21990,41,40,42,31,31,39,31,33,34,32,35,40
W00238,Home Services,19,4.48,0.932,0.153,1250,14469,15113,16702,14700,15645,17125,16101,17598,16330,16652,16413,17797,67,87,79,69,80,73,80,74,89,64,91,85
W00239,Delivery,21,4.24,0.848,0.179,1289,25000,23711,21588,27973,21813,35979,12987,21951,22527,22905,18805,16529,61,64,61,64,68,65,74,61,62,60,55,60
W00240,Delivery,12,4.81,0.694,0.35,423,21992,31589,29451,19287,20818,22391,20718,25540,30223,33396,28250,19838,32,44,40,39,36,35,18,34,35,45,34,34
W00241,Home Services,20,4.76,0.873,0.206,819,25602,24560,25112,24742,33505,36121,26424,19240,24110,28548,27257,19774,43,44,45,45,39,39,42,44,39,33,44,38
W00242,Home Services,31,4.06,0.869,0.272,1408,9835,19078,33097,24617,20292,22434,16687,27190,27912,17493,33584,34583,56,50,55,42,32,56,54,48,41,35,42,43
W00243,Delivery,17,4.61,0.819,0.19,714,30210,30042,25863,25651,24250,24668,24188,26821,27003,28765,29560,30590,43,39,35,36,35,34,40,49,37,40,37,40
W00244,Ride-Hailing,37,4.63,0.917,0.209,1962,16533,13850,11883,12214,12352,14049,11985,14206,13310,12105,13892,13689,40,45,53,57,64,54,59,54,41,55,53,39
W00245,Ride-Hailing,27,4.47,0.674,0.143,1682,23630,14113,39033,26483,41516,25316,31704,26059,16395,28633,18323,17479,70,60,70,71,65,73,68,70,70,74,77,52
W00246,Freelance,60,5.0,0.946,0.35,2853,26151,23997,26837,21951,26727,22689,23389,19228,19523,24046,22221,20047,50,36,47,36,47,42,58,49,50,61,57,49
W00247,Ride-Hailing,13,5.0,0.671,0.312,815,21843,15500,18790,18249,22918,22784,14915,30154,12881,21286,9410,18355,75,62,56,70,61,53,60,45,54,59,65,45
W00248,Ride-Hailing,30,4.46,0.797,0.35,899,14441,19458,18321,18201,16444,10198,9631,18534,16599,16979,12270,21547,28,36,38,32,30,29,38,29,34,32,35,37
W00249,Delivery,12,4.49,0.786,0.201,874,11234,17314,11302,24585,13911,15422,5000,25505,5648,8918,15427,14009,69,86,64,85,68,68,76,74,64,82,73,70
W00250,Ride-Hailing,18,4.46,0.942,0.2,1154,39084,36180,45993,42587,37186,42983,33893,33472,50279,36825,57491,47508,71,70,82,74,76,74,65,69,68,73,63,75
W00251,Home Services,28,4.4,0.672,0.224,2609,31711,31064,46939,35613,51219,59742,33592,39708,40562,45706,38200,31507,88,87,91,96,78,97,95,91,82,102,103,115
W00252,Freelance,31,4.32,0.633,0.125,1171,10066,22808,36140,25172,24490,36989,26203,19897,22476,5000,21267,16353,30,38,31,36,35,36,39,31,41,37,35,34
W00253,Ride-Hailing,16,4.68,0.922,0.115,538,18361,34347,35755,27197,35165,32739,36897,35796,16678,29517,28772,34051,38,41,33,34,33,30,38,31,32,30,35,44
W00254,Delivery,40,5.0,0.733,0.144,1062,19785,18078,22009,20107,21702,19405,17859,19254,23609,18954,18088,18665,33,30,37,33,31,25,28,31,34,33,37,32
W00255,Delivery,45,4.94,0.831,0.193,3687,16635,12351,16517,9635,12017,19901,16253,16982,16028,16316,15916,12361,82,64,80,79,84,61,71,65,64,80,81,79
W00256,Home Services,13,4.75,0.806,0.105,373,31693,30294,16449,15000,21392,22278,18587,30893,19992,20058,20284,17263,38,26,35,32,32,28,29,30,24,28,30,33
W00257,Home Services,18,3.95,0.959,0.288,976,19601,15161,15751,9527,20554,26082,21126,10846,15606,16684,19062,11544,45,59,43,43,55,51,45,46,47,49,43,57
W00258,Delivery,17,4.08,0.866,0.156,468,14162,15440,12693,16561,19702,17811,19971,17610,16766,19115,13332,18725,34,25,30,23,20,31,27,26,30,28,28,22
W00259,Delivery,15,4.82,0.873,0.08,908,14581,28124,11088,22347,11028,17648,22221,19818,17507,11853,13880,21048,57,59,63,55,66,53,52,60,46,61,44,53
W00260,Ride-Hailing,43,4.95,0.93,0.223,2119,13436,12134,31164,27969,25349,21371,17578,21344,15692,12413,22096,21799,64,56,67,48,53,52,58,58,57,56,61,54
W00261,Delivery,43,4.69,0.914,0.276,2592,31681,22763,19414,27370,24704,26917,18224,24695,19843,27093,25675,32099,67,74,46,57,57,66,70,61,58,64,54,67
W00262,Home Services,18,4.47,0.94,0.041,1005,13269,12853,11974,14356,14026,14086,14712,13503,15918,15954,15817,13981,38,51,49,48,48,50,48,49,47,63,59,67
W00263,Delivery,30,4.89,0.721,0.199,1030,10508,8557,8140,7902,10272,11332,11850,7504,11175,9864,8471,5000,31,36,31,35,27,29,24,32,42,34,33,37
W00264,Delivery,37,4.74,0.768,0.074,2073,22580,25342,32779,32393,32063,29099,24509,37484,32546,22735,30813,24613,64,62,79,68,69,63,49,52,58,67,55,62
W00265,Freelance,24,4.83,0.651,0.156,1221,24020,19117,15703,13845,14833,17729,19857,17882,18706,19408,18309,16421,65,64,62,59,52,54,60,57,50,62,61,62
W00266,Delivery,17,4.09,0.714,0.057,953,25712,8037,10147,12201,11822,20475,27468,29325,20570,15964,24612,18139,56,49,59,44,52,51,46,57,61,65,49,60
W00267,Delivery,12,4.64,0.841,0.303,466,12546,12501,11239,10669,9207,11353,14318,8502,11633,14982,14299,14081,43,29,35,32,33,32,38,47,44,40,40,36
W00268,Delivery,31,4.99,0.778,0.083,1618,18421,22340,25993,15480,7479,14576,24794,21813,20790,17808,15176,22040,53,78,71,57,51,54,60,59,56,78,72,63
W00269,Delivery,12,4.68,0.834,0.31,946,30025,18808,26355,41258,38133,41188,34900,28485,35512,38362,31091,32477,83,61,66,61,67,68,73,64,81,68,76,73
W00270,Delivery,17,4.79,0.526,0.223,679,20195,10527,7668,9997,22627,25996,20224,18312,21208,27989,29169,26218,41,38,35,30,31,43,40,41,42,41,34,37
W00271,Delivery,15,4.56,0.702,0.053,494,12397,14475,15130,20177,13548,21444,11844,13807,16866,21196,22249,20598,34,26,33,33,31,34,35,28,28,31,26,29
W00272,Delivery,12,4.58,0.825,0.285,905,33246,18080,45210,30738,31450,40488,24300,24518,40344,14569,6778,25453,82,67,67,72,81,85,51,73,59,61,62,66
W00273,Delivery,19,4.9,0.871,0.044,407,31700,33042,29574,37122,34367,30741,36756,38152,36707,40416,42788,43818,23,24,23,25,25,22,26,23,24,21,26,30
W00274,Ride-Hailing,18,4.38,0.865,0.228,672,17030,19219,12069,13474,19507,15562,15151,10545,31058,21951,16024,22099,33,40,34,39,35,34,41,28,47,34,35,33
W00275,Home Services,12,4.36,0.831,0.18,476,23863,26702,34222,33244,48176,38223,43639,35334,32468,19158,22094,26275,47,41,39,51,41,35,34,48,47,40,52,42
W00276,Delivery,42,4.43,0.91,0.05,1770,11549,8733,15503,14830,12658,16474,13120,18540,9219,5995,6944,11718,44,41,46,37,36,37,40,24,34,44,37,33
W00277,Delivery,31,4.56,0.982,0.06,2259,38572,40546,39936,43891,43107,37866,43378,59001,46684,33920,35321,38109,67,70,61,61,77,63,62,71,65,68,71,71
W00278,Ride-Hailing,21,4.15,0.899,0.243,1502,21976,20714,29864,19932,23061,19314,22211,23156,21675,21938,19668,27265,65,84,75,76,82,78,82,62,73,79,66,60
W00279,Freelance,34,4.73,0.927,0.052,2339,18648,18873,22537,23012,26038,35287,16884,17655,17153,22719,15535,16351,89,60,67,74,52,85,73,56,68,77,57,69
W00280,Freelance,39,4.51,0.622,0.164,1370,19466,22484,19849,19094,19317,18239,18608,18047,18906,19450,22327,21614,35,35,41,43,32,38,33,42,40,37,53,38
W00281,Delivery,43,4.76,0.885,0.091,3687,16625,13622,23697,16413,16595,25377,21918,17159,19621,15938,18612,22235,86,100,63,67,95,66,97,71,93,76,89,70
W00282,Delivery,13,4.02,0.825,0.187,402,25647,30055,25416,28913,25422,22437,27750,26173,24492,18902,22482,32620,35,33,34,33,34,34,36,38,28,31,33,30
W00283,Delivery,34,4.76,0.863,0.03,1823,17718,10838,21301,26100,23593,21824,17789,19032,16933,32294,16204,17846,58,68,66,51,52,44,70,63,56,76,60,61
W00284,Delivery,18,4.88,0.789,0.057,1085,40469,34390,39991,44944,44681,39759,41699,41998,37024,38753,38254,41570,58,69,62,56,64,60,51,54,57,60,64,60
W00285,Ride-Hailing,23,4.66,0.909,0.087,1714,27599,32694,30954,22693,27638,35825,37027,29076,37844,38185,38923,28440,80,87,94,83,84,81,89,80,91,94,79,101
W00286,Ride-Hailing,13,4.56,0.923,0.253,771,18025,20947,16820,20596,23066,21715,18548,17792,19482,19593,17158,18706,61,68,60,64,80,63,71,69,70,68,52,56
W00287,Delivery,20,4.77,0.921,0.149,1675,14521,15453,21520,18212,15364,15684,15455,19328,16173,13757,14487,15077,79,88,76,92,74,80,93,89,78,91,97,66
W00288,Delivery,34,4.87,0.774,0.244,1358,27239,23205,27297,31731,24310,25402,19565,24441,21562,17084,27287,18916,39,36,35,48,41,35,32,33,34,43,43,31
W00289,Ride-Hailing,50,4.68,0.808,0.35,3583,20066,22679,17211,18393,23290,28674,19399,26441,21503,21025,18220,29358,83,73,68,57,78,84,59,66,89,60,75,68
W00290,Delivery,19,4.7,0.657,0.116,1483,16790,18299,27446,16471,19929,12539,16693,19643,9613,16656,22657,27212,88,66,73,69,69,67,81,77,66,78,77,80
W00291,Home Services,12,4.96,0.859,0.123,715,22495,19002,22156,25602,18287,16019,16199,24651,25909,13470,25584,21273,77,70,66,70,67,64,59,72,55,60,70,80
W00292,Delivery,54,4.74,0.881,0.35,2323,38576,31268,18020,26734,22542,24232,31388,25077,24282,31313,24117,19971,41,41,45,41,39,39,46,37,40,45,34,44
W00293,Freelance,13,4.35,0.913,0.285,644,26121,21761,39558,33887,36519,38853,35541,32130,27915,36971,33644,35901,29,47,48,52,53,48,55,48,57,53,44,48
W00294,Delivery,12,4.87,0.669,0.044,840,16407,16139,20727,22624,17864,21666,18772,17214,15993,14619,15358,18722,62,53,72,68,77,77,79,63,69,64,58,56
W00295,Home Services,14,4.52,0.734,0.218,928,10879,6436,12171,14862,11165,9578,12714,11885,8919,12290,10144,12455,73,71,68,77,60,65,69,63,66,79,75,66
W00296,Freelance,12,4.56,0.824,0.195,391,18238,18136,19584,20933,20260,19724,20139,20213,20544,20270,18721,18331,39,46,28,47,43,37,39,40,41,33,33,30
W00297,Freelance,38,4.58,0.949,0.247,1466,9156,10957,11447,13519,13445,12668,6783,19446,8443,7482,18983,9436,30,40,39,36,31,42,31,35,39,29,30,37
W00298,Home Services,12,4.79,0.951,0.022,840,15754,15767,12870,15200,17311,15406,13214,13266,18757,11985,14572,19083,74,80,68,88,66,88,69,80,79,109,70,75
